"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
LGSS001-DN347266-07489734,Contract,"Cambridgeshire County Council",Awarded,2019-01-02T15:20:12Z,"March - Wisbech Transport Corridor Study (Including Governance for Railway Investment Projects (GRIP) 3 B Options Selection Rail)","Appointment of Mott MacDonald Ltd for consultancy services via the ESPO 664 framework.",,,"East Midlands","71311200 ",,Contracts@Milton-Keynes.gov.uk,"Shire Hall","Castle Street",Cambridge,"CB3 0AP",England,,,,,,28/11/2018,31/08/2019,02/11/2018,NO,,Yes,No,No,Services,933465,,28/11/2018,933465,"[Mott MacDonald Ltd|Fourth floor
9 Portland Street 
Manchester 
M1 3BE|NONE||No|No]",,29/11/2018,31/08/2019,"Other ",
NORTHLC001-DN495655-54524147,Contract,"North Lincolnshire Council",Awarded,2020-08-26T14:26:29Z,"Scunthorpe Towns Fund Investment Plan","North Lincolnshire Council is seeking a suitably qualified and experienced multidisciplinary consultant(s) to assist in the preparation of our Town Investment Plan to support the application for the Scunthorpe Towns Fund which is part of the Town Deal monies. The Provider shall submit a fixed fee for their proposal with no hidden costs and the Council is seeking bids up the value of £60,000. The Council reserves the right to award additional work to the Provider in relation to this project up to the value of 20% of the fixed fee proposed.  Please complete and submit the ITT for Scunthorpe Towns Investment Fund via YORtender.",,,"Yorkshire and the Humber","73000000 ","David Boreham",david.boreham@northlincs.gov.uk,"Church Square House","30-40 High Street",Scunthorpe,"DN15 6NL",England,,http://www.northlincs.gov.uk/,,,,13/09/2020,31/07/2021,07/09/2020,NO,,Yes,No,No,Services,60000,60000,11/09/2020,55000,"[Mott MacDonald Ltd|CR0 2EE|NONE||No|No]",". 2nd main a/c - LWebb",14/09/2020,31/07/2021,"Open ",,12:00
WORCESTER001-DN489096-13796795,Contract,"Worcester City Council",Awarded,2020-08-26T10:17:51Z,"Worcester City Council Town Investment Plan Consultancy","Worcester City Council (The Authority) as the Towns Fund Accountable body wishes to engage a lead consultant (and as necessary sub consultants to help it to deliver its Town Investment Plan. 

The appointed consultant will have made available to it the following:

•	City Plan - the City Council Plan (2016)
•	City Centre Masterplan adopted 2019.
•	Towns Fund Evidence Base (2020)
•	Local Industrial Strategy
•	Strategic Economic Plan (SEP)
•	Draft Towns Fund Vision and Outcomes
•	South Worcestershire Development Plan 2016 and Preferred Options Document from Review
•	Local Transport Plan (LTP4)
•	Town Fund Board Minutes
•	Project ideas from the Mytown website.
•	Draft Project Proformas for TIP Projects

The Authority wishes to appoint a consultant who will work to build on the above and develop its own intellectual capacity to develop Worcester's Town Investment Plan. The consultant will report to and work with the Authority as the Towns Fund accountable body and work with the Town Deal Board. Our expectation is to work collaboratively to produce a compelling case for investment. The Authority and Town Deal Board have identified that it aims to submit the TIP at the end of October but will have agreed with MHCLG to review this as the TIP progresses. The appointed consultant will be responsible for the drafting of the plan including presentation to the Town Deal Board.
",,,"West Midlands","79400000 73220000 72224000 ",,procurement@worcester.gov.uk,"The Guildhall","High Street",Worcester,"WR1 2EY",England,01905722308,http://www.worcester.gov.uk/,,"https://procontract.due-north.com/Advert?advertId=7e34d1dc-b8cd-ea11-8104-005056b64545 ",,24/08/2020,31/10/2020,11/08/2020,NO,,Yes,No,No,Services,0,0,21/08/2020,58424,"[Mott MacDonald Ltd|8 - 10 Sydenham Road
Croydon
Surrey
United Kingdom
CR0 2EE|NONE||No|No]","Oliver Steele",24/08/2020,30/10/2020,"Other ",,12:00
CUM001-DN482389-54165803,Contract,"Cumbria County Council",Awarded,2020-07-29T17:35:06Z,"PSF3 All B Lots - RIBA 3 designs for Carlisle Station Gateway","Awarded - Consultant required for RIBA 3 designs for Carlisle Station Gateway",,,"North West","71000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RZ","United Kingdom","+44 1228221746",http://www.cumbria.gov.uk/,,,,29/07/2020,31/10/2020,06/07/2020,NO,,Yes,No,No,Services,192541,192541,23/07/2020,192541,"[Mott MacDonald Ltd|CR0 2EE|NONE||No|No]",". 2nd main a/c - LWebb",29/07/2020,31/10/2020,"NotApplicable ",
tender_227692/871760,Contract,"Ministry of Justice.",Awarded,2020-07-21T15:37:18Z,"Consultancy Support for HMPPS Facilities Management","HMPPS requires a Facilities Management Delivery Partner (FM DP) to help it successfully commission a future facilities management solution when its current contracts expire at the end of May 2022. HMPPS now has a one-off opportunity to define a new vision for FM and then design and deliver the FM service to support this new model.

The FM DP will provide advice on the most appropriate delivery model to provide FM services to HMPPS. Delivery of the requirement will be overseen by HMPPS Next Generation FM Programme Team, with support from the MoJ Commercial and Contract Management Directorate (CCMD) and other business stakeholders.",,"AL5 2LL","Any region","73110000 79310000 79315000 ",,MoJProcurementProfessionalServices@justice.gov.uk,"Ministry of Justice, Professional Services Category Team, CCMD, 1st Floor, 5 Wellington Place,",,Leeds,"LS1 4AP",England,,,"con_17936 - BC69 - Consl  Sup for HMPPS Facilities Management REDACTED.pdf RM6008-MCF2-Call-off-terms-v61.pdf ",,,27/01/2020,31/01/2021,09/01/2020,NO,,Yes,No,No,Services,736560,,01/10/2019,736560,"[MOTT MACDONALD LTD|MOTT MACDONALD HOUSE, 8-10 SYDENHAM ROAD, CROYDON, CR02EE|COMPANIES_HOUSE|01243967|No|No]",,27/01/2020,31/01/2021,"SingleTenderActionNonOJEU ",
DIOCB2/204-1,Contract,"MINISTRY OF DEFENCE",Awarded,2020-06-12T10:28:25Z,"VOLUNTARY TRANSPARENCY NOTICE - RAF Waddington SHADOW Accelerate - SDSR 15 Uplift","THIS IS A VOLUNTARY TRANSPARENCY NOTICE AND NOT A CALL FOR EXPRESSIONS OF INTEREST.  

This Tender is being awarded on the Enhanced Commissioning and Assurance Model (ECAM) on a Direct Award Basis.

Requirement is for an Assessment Study at RAF Waddington for SHADOW Accelerate - SDSR15 Uplift.",,"LN5 9NP",,"71530000 ",,jennifer.clarke205@mod.gov.uk,"1st Floor, Bazalgette Pavilion","RAF Wyton",Huntingdon,"PE28 2EA",England,,,,,,26/05/2020,26/08/2020,19/05/2020,YES,DIOCB2/204,No,No,No,Services,100000,,08/06/2020,102833.09,"[Mott MacDonald Ltd|4th Floor
Derwent House
Sheffield
S1 2JY|NONE_OTHER||No|No]",,09/06/2020,05/10/2020,"CallOffFromFrameworkAgreement ",
"GWP1 Technical Advisor Services",Contract,"London Borough Of Barking And Dagenham",Awarded,2020-05-28T15:39:54Z,"GWP1 Technical Advisor Services","Technical Advisor Consultancy Services",,,"London,South East","71311000 ","Ben Addison",Ben.Addison@befirst.london,"Barking Town Hall",,BARKING,IG117LU,England,,,,,,01/03/2020,31/05/2023,29/11/2019,NO,,No,No,No,Services,158150,,28/02/2020,158150,"[Mott MacDonald Ltd|Mott Macdonald House
8-10 Sydenham Road
Croydon
CR0 2EE|NONE_OTHER||No|No]",,01/03/2020,31/05/2023,"CallOffFromFrameworkAgreement ",
P4101142,Contract,"Department For Transport",Awarded,2020-05-05T12:07:35Z,"IEP TECH ADVISOR","IEP TECHNICAL ADVISOR

(this contract was let in March 2018 but not published. For completeness the option to extend has been published to include the original start to new end date)",,,London,"71311200 ",Dft,dftprocurement@dft.gov.uk,"Great Minster House,76 Marsham Street",,LONDON,SW1P4DR,England,,,"200505 P4101142 Contract Amendment Letter_Mott Signed_Redacted.pdf ",,,18/03/2018,17/04/2021,08/03/2018,NO,,Yes,No,No,Services,1233854,1500000,08/03/2018,1500000,"[MOTT MACDONALD LTD|8-10 SYDENHAM ROAD
N1 1XR
GB|COMPANIES_HOUSE|01243967|No|No]",,18/03/2018,17/04/2021,"CallOffFromFrameworkAgreement ",
LEEDSCITY001-DN476599-03288134,Contract,"Leeds City Council",Awarded,2020-04-30T15:34:50Z,"Osprey Common Data Base Support","Technical Support as and when required",,,"Yorkshire and the Humber","48612000 ",,contracts.support.unit@leeds.gov.uk,"St George House","3rd Floor, 40 Great George Street",Leeds,"LS1 3DL",England,,http://www.leeds.gov.uk,,,,01/05/2020,30/04/2021,27/04/2020,NO,,No,No,No,Services,25000,25000,30/04/2020,25000,"[Mott MacDonald Ltd|Sydenham Road, Croydon|NONE||No|No]",,01/05/2020,30/04/2021,"DirectAward ",
MERTVL001-DN452531-26451424,Contract,Merseytravel,Awarded,2020-02-26T10:32:12Z,"Tunnelling Technical Support for the works to Design and Construct the Kingsway Tunnel Drainage Replacement Service Tunnels","The Merseytravel is seeking to employ a suitably qualified Tunnelling Engineering Consultant to provide engineering and project management support for the works to Design and Construct the Kingsway Tunnels Drainage Replacement Service Tunnels. The works are within the Kingsway Tunnels and Promenade Vent Station.

Merseytravel operates the two River Mersey underwater road crossing tunnels between Liverpool and Wallasey, Liverpool and Birkenhead in Merseyside. The Kingsway road tunnel is a twin tube tunnel, completed in 1971 and 1974, carries two traffic lanes under the River Mersey between Liverpool and Wallasey, Maximum speed is limited to 40 mph and annual throughput traffic is 13.5 million.

Merseytravel would welcome interest from suitably qualified Tunnelling Engineering Consultant on Lot 1 Tunnels Engineering Consultancy of the Merseytravel Consultancy Services Multiparty Framework 2019 - 2023 to provide engineering and project management support required.",,,"North West","71000000 ",,tender@liverpoolcityregion-ca.gov.uk,"1 Mann Island",,Liverpool,"L3 1BP",England,,http://www.merseytravel.gov.uk/,,,,04/02/2020,31/07/2020,13/01/2020,NO,,Yes,No,No,Services,87666,87666,03/02/2020,87666.26,"[Mott MacDonald Ltd|CR0 2EE|NONE||No|No]",". 2nd main a/c - LWebb",04/02/2020,31/07/2020,"Open ",
1f44fa9c-8ce6-4cda-8b0b-5897d089c15e,Contract,"DEPARTMENT FOR INTERNATIONAL DEVELOPMENT",Awarded,2020-02-21T15:44:17Z,"PROJ10012 Strengthening the teaching of primary school mathematics in Malawi","DFID Malawi's new education programme aims to help more Malawian girls and boys progress through the education system and achieve better learning outcomes, thereby contributing to social and economic development. A core component of this work is focused on supporting the Malawi Government to improve the quality of early grade mathematics teaching, so all children are supported to learn and master the basics. DFID Malawi intends to work with suppliers who are committed to improving the quality education in Malawi and strengthening government systems for long lasting sustainability.
      
      This programme aims to improve student learning outcomes in mathematics, so girls and boys have a solid foundation in basic skills to succeed in the rest of their schooling and fulfil their potential. By the end of the programme we hope this will contribute towards improved service delivery, so more girls and boys, especially from disadvantaged backgrounds, progress through and complete primary school with measurable improvements in their learning outcomes. This component is part of a larger education programme. Other components include: (i) strengthening Malawi's education system by providing technical assistance to district councils to ensure they have the finance and human resource capacity to oversee primary schools and teachers, (ii) improving the availability and use of education data for evidence based policy and planning; (iii) and making the education system more equitable, by providing targeted support to marginalised girls to support them to finish primary school with improved learning outcomes and transition to secondary school.
      
      The supplier will provide technical assistance to facilitate the revision of the mathematics curriculum for lower primary (standards 1-4), develop corresponding teaching and learning materials, design teacher training strategies (including school-based support structures), rigorously pilot the new materials and training strategies, document impact, refine the materials and training strategies, and then oversee the national scale-up.
      
      (Please note the EME and PIN for thsi tender was published under PO8419)",,"G75 8EA","Any region","75211200 ","Elaine Collins",Elaine-Collins@dfid.gov.uk,"Abercrombie House, Eaglesham Road",", ,","East Kilbride","G75 8EA","UNITED KINGDOM",07584595013,,,"https://dfid.proactisportal.com/ ",,02/12/2019,01/12/2022,18/10/2019,YES,1f44fa9c-8ce6-4cda-8b0b-5897d089c15e,Yes,Yes,No,Works,17000000,17000000,21/02/2020,0,"[Mott Macdonald Ltd|Mott MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE, UNITED KINGDOM|NONE||No|No]","Philip Carpenter",02/12/2019,01/12/2022,"NotSpecified ",
MERTVL001-DN443536-64215820,Contract,Merseytravel,Awarded,2020-01-20T11:45:57Z,"LJLA Surface Access Feasibility Study - Call Off Lot 7 - Transport Policy and Planning Consultancy","The Liverpool City Region Long Term Rail Strategy looks to consider the options for developing new stations based on demand and development. This includes improving surface access to Liverpool John Lennon Airport (LJLA).

There are several potential options for improving surface access to LJLA, which may constitute the provision of access via Liverpool South Parkway station, or from Liverpool City Centre. These options have been considered by Combined Authority officers through exploration of current existing real-world examples, and identification of potential, suitable options. It is recognised at this level there is more than one potential option which may fulfil the need to improve access.

The Combined Authority has identified the need for a new study to provide guidance to the Combined Authority on the best performing options that could also be developed further. It is anticipated that the initial study will form part of a longer term development process.

The options identified and considered by the study need to be potentially deliverable to provide an improved surface access solution to Liverpool John Lennon Airport. In future, the development of this scheme will need to generate a positive, satisfactory business case, so this should also form part of the consideration as options are generated and analysed.",,,"North West","71311000 ",,tender@liverpoolcityregion-ca.gov.uk,"1 Mann Island",,Liverpool,"L3 1BP",England,,http://www.merseytravel.gov.uk/,,,,03/02/2020,31/08/2020,15/11/2019,NO,,Yes,No,No,Services,42990,42990,17/01/2020,42990,"[Mott MacDonald Ltd|CR0 2EE|NONE||No|No]",". 2nd main a/c - LWebb",03/02/2020,31/08/2020,"Other ",
ARCH001-DN441290-07314555,Contract,"Advance Northumberland Limited",Awarded,2019-11-25T19:54:23Z,"Energising Blyth - Preparation of Blyth Town Centre Investment Strategy and Economic Business Case for Future High Street Funds","Advance Northumberland acting on behalf of Northumberland County Council is seeking proposals from interested organisations and consortia with the skills and expertise to undertake the necessary background research, to develop creative solutions, produce a town centre investment strategy with delivery mechanisms and a ""Green Book"" business case for Future High Street Funds (FHSF). This is to be in accordance with the requirements in the specification and the funding requirements from MHCLG in terms of the national Towns Fund and in the context of the forthcoming Town Deal process. The documents are available on the pro contract portal reference number  DN441290",,,"North East","79000000 ","Kerry Davidson",Kerry.Davidson@northumberland.gov.uk,"County Hall",,Morpeth,"NE61 2EF","United Kingdom","+44 7500065685",http://www.advancenorthumberland.co.uk/,,,,20/11/2019,30/06/2020,13/11/2019,NO,,Yes,No,No,Services,100000,100000,25/11/2019,127000,"[Mott MacDonald Ltd|CR0 2EE|NONE||No|No]","Ms Lorna Webb 2nd main a/c",29/11/2019,30/06/2020,"Open ",
CUM001-DN410492-88035743,Contract,"Cumbria County Council",Awarded,2019-08-15T16:25:19Z,"PSF3 Lot 2B & 3B - TAA Services for CSLR and the CCC Wider Capital Programme","Cumbria County Council has awarded a Technical Approval 
Authority (TAA) to support its Capital Programme team in relation to: 
1. The Carlisle Southern Link Road - See section 1.2.2 and 1.2.3. 
2. Other Capital development projects managed by the Capital 
Programme Team",,,"North West","71000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RZ","United Kingdom","+44 1228221746",http://www.cumbria.gov.uk/,,,,29/08/2019,30/03/2023,12/06/2019,NO,,No,No,No,Services,159985,159985,31/07/2019,159985.28,"[Mott MacDonald Ltd|CR0 2EE|NONE||No|No]","Ms Lorna Webb 2nd main a/c",29/08/2019,30/03/2023,"NotApplicable ",
CUM001-DN409319-09528522,Contract,"Cumbria County Council",Awarded,2019-08-02T11:14:16Z,"PSF3 Lots 1B & 2B - Development of an outline business case for Carlisle Station Redevelopment (stages 1, 2, 3.1, 3.2, 3.3)","Working with Carlisle City Council, Network Rail and Cumbria County Council (""the Authority"") has appointed a consultant to develop scheme designs and an outline business case for the redevelopment of Carlisle Station (stages 1, 2, 3.1, 3.2 & 3.3 only).",,,"North West","71000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RZ","United Kingdom","+44 1228221746",http://www.cumbria.gov.uk/,,,,05/08/2019,31/01/2020,12/06/2019,NO,,Yes,No,No,Services,200000,200000,31/07/2019,200000,"[Mott MacDonald Ltd|CR0 2EE|NONE||No|No]","Ms Lorna Webb 2nd main a/c",05/08/2019,31/01/2020,"NotApplicable ",
