"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"WP1613 INSIGHT DIRECT (UK) LTD",Contract,"Government Digital Service",Awarded,2019-01-03T12:09:29Z,"WP1613 INSIGHT DIRECT (UK) LTD","WP1613 INSIGHT DIRECT (UK) LTD",,,London,"48900000 ","Commissioning Team Commissioning Team",commissioning-digital@digital.cabinet-office.gov.uk,"The White Chapel Building, 10 Whitechapel High Street, London, E1 8Q",,London,"E1 8Q",England,,,,,,19/11/2018,18/11/2019,23/08/2018,NO,,No,No,No,Services,24461,,10/09/2018,24461,"[INSIGHT DIRECT (UK) LTD|Insight Campus, Terry Street
M17 1EX
GB|COMPANIES_HOUSE|02579852|No|No]",,19/11/2018,18/11/2019,"CallOffFromFrameworkAgreement ",
TDBC/ICT/004,Contract,"Taunton Deane Borough Council",Awarded,2016-09-08T10:47:01Z,"Provision of HR System and Payroll Services","Contract for the Supply of  a HR/Payroll System and Payroll Services",,"TA1 4SZ","South West","48000000 ","David Carpenter",d.carpenter@tauntondeane.gov.uk,"The Deane House, Belevdere Road",,Taunton,"TA1 1HE",England,"07785 454126",,,,,19/09/2016,18/09/2019,08/08/2016,NO,,No,No,No,Services,238313,,08/09/2016,238313,"[Insight Direct UK Ltd|Registered Office: Technology Building, Insight Campus, Terry Street, Sheffield S9 2BU, UK.|||No|No]",,19/09/2016,18/09/2019,"Other ",
SO18855,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-09-05T13:25:37Z,"SO18855 Provision of COGNOS Licences","Provision of COGNOS Software Licences for a 24 Month period.",,,"Any region","48000000 ",,julian.morgan@crowncommercial.gov.uk,"Rivergate 2, Temple Quays",,Bristol,"BS1 6EH",England,,,"SO18855 Framework Award Letter v1.0  Redacted.docx ",,"This contract has been awarded and the notice is for information purposes only. ",01/08/2016,31/08/2018,30/06/2016,NO,,No,No,No,Products,1300295.33,,15/07/2016,1300295.33,"[Insight Direct (UK) Ltd|The Atrium
1 Harefield Road
Uxbridge UB8 1PH|||No|No]",,01/08/2016,31/08/2018,"NotApplicable ",
MRTN001-DN178790-22038916,Contract,"London Borough of Merton",Awarded,2016-08-30T11:34:57Z,"EA16 Framework","Purchase of PCs, laptops and monitors.",,,London,"30213000 ","Amy Gibson",amy.gibson@merton.gov.uk,"Civic Centre","London Rd",Morden,"SM4 5DX",UK,"+44 2085453277",http://www.merton.gov.uk/,,,,01/06/2016,01/06/2018,11/05/2016,NO,,No,No,No,Products,200000,200000,31/05/2016,200000,"[Insight Direct (UK) Ltd|The Atrium, 1 Harefield Road, Uxbridge, Middlesex, UB8 1PH|||No|No][XMA Limited|44 Wilford Industrial Estate, Ruddington Lane, Wilford, Nottinghamshire, NG11 7EP|||No|No]",,01/06/2016,31/05/2018,"Other ",
ACVL-GBMIQ6-ACVL-PRBQ4X,Contract,"Bradford Metropolitan District Council",Awarded,2016-08-17T06:54:58Z,"Bomgar Remote Control Software plus Licences and Support","Bomgar Secure Remote Software solution, including installation, training, licencing and support.",,"BD1 1HX","Yorkshire and the Humber","72250000 72260000 72500000 72600000 ","Zoe Nichols",zoe.nichols@bradford.gov.uk,"Bradford Council","Britannia House, Hall Ings",Bradford,"BD1 1HX",UK,"01274 434662",,,,,01/10/2016,30/09/2019,02/09/2016,NO,,Yes,No,No,Services,80000,80000,14/09/2016,73907.68,"[Insight Direct (UK) Ltd|The Atrium, 1 Harefield Road, UB8 1PH, Middlesex|||No|No]",,01/10/2016,30/09/2019,"Open ",
CA0182,Contract,"WEST YORKSHIRE COMBINED AUTHORITY",Awarded,2016-07-25T12:50:32Z,"DATA CENTRE HARDWARE - RE-TENDER","Dell servers to make the Yorkshire Data Centre the primary location for all services.",,,"Yorkshire and the Humber","48822000 48823000 48821000 ","Christopher Brooks",chris.brooks@westyorks-ca.gov.uk,"West Yorkshire Combined Authority","Wellington House, 40-50, Wellington Street,",Leeds,"LS1 2DE",England,"0113 251 7237",www.westyorks-ca.gov.uk,,,"Invitation to tender documents are available from WYCA's e-tendering website https://in-tendhost.co.uk/westyorkshireca/aspx/Home.

Hover on and select, 'Tenders' followed by 'Current' and 'View Details'.  There is a registration process after which interested parties can log in and gain access to the documents.

Contract start and finish dates will depend on manufacturer's lead time.  Tenderers should indicate the anticipated lead time in the Form of Tender. ",01/09/2016,15/09/2016,01/08/2016,NO,,Yes,No,No,Products,63000,70000,10/08/2016,39280.38,"[Insight Direct (UK) Ltd|The Atrium
1 Harefield Road
UXBRIDGE
UB8 1PH|||No|No]",,01/09/2016,15/09/2016,"Open ",
SO-16187,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-07-21T12:14:25Z,"Provision and Support of Tape Drives","The Authority has identified the need to procure a Drive Tape Library with support.",,,"Any region","72261000 ",,technology.operations@crowncommercial.gov.uk,"Concept House","Cardiff Road",Newport,"NP10 8QQ",Wales,,,"Outcome Letter Redacted.pdf Redacted Contract Schedule.pdf ",,,01/02/2016,31/01/2019,25/01/2016,NO,,Yes,Yes,No,Services,10076.15,,26/01/2016,10076.15,"[Insight Direct (UK) Ltd|.|||No|No]",,01/02/2016,31/01/2019,"Other ",
7620118650,Contract,"FCO SERVICES",Awarded,2016-06-01T09:57:31Z,"Technology Products","Technology Products - Call off from CCS agreements RM1054",,"MK19 7BH","South East","30000000 72000000 48000000 ",,CSCG.GovernanceSupport@fco.gov.uk,"Hanslope Park",,"Milton Keynes","MK19 7BH",England,,,,,"N/A ",25/09/2015,25/09/2015,25/09/2015,NO,,Yes,No,No,Products,10670,,25/09/2015,10670,"[Insight Direct (UK) Ltd|UB8 1PH|||No|No]",,25/09/2015,25/09/2015," ",
HCON00472b,Contract,"HEALTH AND SOCIAL CARE INFORMATION CENTRE",Awarded,2016-05-17T12:51:11Z,"IBM Software Subscription, Support Consolidation and Supply Contract","Renewal and consolidation of  IBM Software Subscriptions and Support until 30th November 2017",,,"Yorkshire and the Humber","72267000 72261000 ",,enquiries@hscic.gov.uk,"1 Trevelyan Square","Boar Lane",Leeds,"LS1 6AE",England,,,,,,01/05/2016,30/11/2017,20/04/2016,NO,,Yes,No,No,Products,94803.76,,01/05/2016,94803.76,"[Insight Direct (UK) Ltd|Metro Building, Level 5, 33 Trafford Road, Salford Quays,    Manchester M5 3NN|||No|No]",,01/05/2016,30/11/2017,"Other ",
CF1V3-20160516-00002418,Contract,"Cheshire East Borough Council",Awarded,2016-05-16T15:37:13Z,"Contract for the supply of Provision of Hardware for Meeting Room Set-up","The contract was for the provision of IT hardware for video conferencing for meeting room set-up to reduce travelling and making us green for colleagues between multiple council buildings across the region.",,,"North West","30200000 44316400 ","Daniel Hart",daniel.hart@cheshireeast.gov.uk,Westfields,"Middlewich Road",Sandbach,"CW11 1HZ",UK,"01270 686592",http://www.cheshireeast.gov.uk/home.aspx,,,"To respond by 30/05/2016
No Additional Delivery Information Required ",08/04/2016,15/06/2016,30/03/2016,NO,,No,No,No,Products,65000,66000,08/04/2016,66000,"[Insight Direct (UK) Ltd|The Technology Building, Insight Campus, Terry Street, Sheffield, South Yorkshire, S9 2BU, UK|||No|No]",,08/04/2016,15/06/2016,"NotSpecified ",
SO17169,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-05-09T11:21:50Z,"Provision of CRM Dynamics Software Renewal","DfE require the retrospective renewal of their current licences detailed below for the 12 month period 01/03/2016 – 28/02/2017.",,,"Any region","72261000 ",,spot.buying@crowncommercial.gov.uk,"Concept House","Cardiff Road",Newport,"NP10 8QQ",Wales,,,"Redacted Contract Schedule.pdf Redacted Outcome Letter.pdf ",,,01/03/2016,28/02/2017,28/02/2016,NO,,No,No,No,Services,401406.44,,28/04/2016,401406.44,"[Insight Direct (UK) Ltd|.|||No|No]",,01/03/2016,28/02/2017,"Other ",
SO17115,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-04-29T12:05:07Z,"SO17115 Provision of BMC Remedy Licenses (RCA109263)","THIS IS BEING PUBLISHED FOR TRANSPARENCY PURPOSES ONLY. THE CONTRACT HAS BEEN AWARDED. 

The Ministry of Defence (MoD) require the supply of BMC Remedy Licenses to expand cover of its IT Service Support Management (ITSSM) of the Army Hosting Environment.",,,"Any region","48000000 ",,spot.buying@crowncommercial.gov.uk,"Room 2Y92 Concept House","Cardiff Road",Newport,"NP10 8QQ",Wales,"0345 410 2222",,"Outcome Letter Successful REDACTED.pdf ",,,29/04/2016,28/04/2017,14/03/2016,NO,,Yes,No,No,Products,52278.79,,25/04/2016,52278.79,"[Insight Direct (UK) Ltd|The Atrium
1 Harefield Road
Uxbridge
UB8 1PH|||No|No]",,29/04/2016,28/04/2017,"NotSpecified ",
SO17548,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-04-27T19:04:50Z,"Provision of Red Hat Software Subscriptions and Support","This notice is for transparency purposes only.

The Home Office Technology – Police National Computer Services invited quotes for the provision of Red Hat Software Subscriptions and Support. 

Contract award date: 12th April 2016
Call Off Commencement Date: 21st March 2016 (backdated)",,,"Any region","48000000 ",,spot.buying@crowncommercial.gov.uk,"Crown Commercial Service","Room 2Y92 Concept House",Newport,NP108QQ,Wales,"01633 811639",,"Outcome Letter Successful SO17548.pdf Terms and Conditions of Framework SO17548 - Signed.pdf ",,,12/04/2016,20/06/2016,08/04/2016,NO,,No,No,No,Products,0,,12/04/2016,306969.81,"[Insight Direct (UK) Ltd|Insight Direct (UK) Ltd,
The Atrium,
1 Harefield Road,
 Uxbridge,
UB8 1PH
United Kingdom|||No|No]",,21/03/2016,20/06/2019,"Open ",
ICT12302,Contract,"TRANSPORT FOR LONDON",Awarded,2016-04-22T10:55:43Z,"Secure Web Gateway","Security Software Subscription plus hardware and services",,,London,"16000000 48732000 ",,CommercialCoE@TfL.gov.uk,"59 Victoria Street",,London,"SW1H 0LT",England,,,"ICT12302a - Secure Web Gateway - REDACTED F_Redacted.pdf ICT12302a - Secure Web Gateway - REDACTED F_Redacted.pdf ",,,30/03/2016,30/03/2019,17/03/2016,NO,,No,No,No,Services,1600000,1600000,17/03/2016,1600000,"[INSIGHT DIRECT (UK) LTD|The Technology Building,
Insight Campus, Terry Street, Sheffield, South Yorkshire S9 2BU|||No|No]",,30/03/2016,30/03/2019,"Other ",
SO16506,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-04-18T14:55:47Z,"Provision of Dell & Cisco Equipment","This requirement is for the supply of Dell and Cisco Equipment including Dell warranty and Cisco Smartnet Support.",,,Wales,"72610000 ",,spot.buying@crowncommercial.gov.uk,"Concept House","Cardiff Road",Newport,"NP10 8QQ",Wales,,,"Redacted Outcome Letter.pdf Redacted Contract Schedule.pdf ",,,04/03/2016,03/03/2021,15/02/2016,NO,,Yes,Yes,No,Services,51707.02,,29/02/2016,51707.02,"[Insight Direct (UK) Ltd|.|||No|No]",,04/03/2016,03/03/2021,"Other ",
Q005396,Contract,"THE DUDLEY GROUP NHS FOUNDATION TRUST",Awarded,2016-04-06T19:47:49Z,"Contract for the provision of the Backup Redesign and Primary Storage Project for The Dudley Group NHS Foundation Trust","The provision of a Backup Redesign and Primary Storage Project for The Dudley Group NHS Foundation Trust",,,"West Midlands","72610000 48800000 ","Dave Lewis",david.lewis@dgh.nhs.uk,"Russells Hall Hospital","Pensnett Road",Dudley,"DY1 2HQ",England,,,,,,17/09/2015,16/09/2020,12/08/2015,NO,,Yes,No,No,NotApplicable,175279.5,,14/09/2015,175279.5,"[Insight Direct (UK) Ltd|The Technology Building, Insight Campus, Terry Street, Sheffield, S9 2BU|||No|No]",,17/09/2015,16/09/2020,"NotApplicable ",
HCON00438,Contract,"HEALTH AND SOCIAL CARE INFORMATION CENTRE",Awarded,2016-04-06T08:52:40Z,"Oracle Co-term and Supply Contract","Co-term of existing Oracle support under MoU and ability to purchase new products.",,"LS1 6AE","Yorkshire and the Humber","48900000 72260000 72250000 72600000 ",,procmail@hscic.gov.uk,"1 Trevelyan Square","Boar Lane",Leeds,"LS1 6AE",England,,,,,,01/04/2016,30/04/2018,09/02/2016,NO,,Yes,No,No,NotApplicable,1053212.69,,15/03/2016,1053212.69,"[Insight Direct (UK) Ltd|33 Trafford Road, Salford Quays, M5 3NN|||No|No]",,01/04/2016,30/04/2018,"NotApplicable ",
PH/16/1235,Contract,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",Awarded,2016-04-05T09:40:28Z,"Network Infrastructure, Maintenance and Support","3 year contract for the provision of Maintenance and support services for our Trust-wide Cisco network.

This contract has been awarded following further competition of the Crown Commercial Services framework RM1058 Technology Services (Lot 5).",,,"Yorkshire and the Humber","32400000 ","Paul Horsefield",Paul.Horsefield@York.nhs.uk,"Procurement Department","Scarborough Hospital",Scarborough,"YO12 6QL",England,,http://www.yorkhospitals.nhs.uk/,,,,05/04/2016,31/03/2019,14/03/2016,NO,,Yes,No,No,Services,1028928,,05/04/2016,1028928,"[Insight Direct (UK) Ltd|5th Floor
Metro Building 
Trafford Road
Salford Quays 
Manchester
M5 3NN|||No|No]",,05/04/2016,31/03/2019,"Other ",
ECM3810,Contract,"MEDICINES and HEALTHCARE PRODUCTS REGULATORY AGENCY",Awarded,2016-04-01T16:28:51Z,"Microsoft Surface Hub","Items Required:
 Bidder to provide pricing on each of the following:
- 1off 84” Microsoft Surface Hub for delivery and Installation. 
 - 1off Rolling stand for the above.
 - 1off Delivery, unboxing, installation & handover to customer.
 - 1off Risk Assessment & Method statement. This is mandatory to facilitate delivery & installation of the above items.",,,London,"30000000 ",Procurement,purchasing@nibsc.org,"Blanche Lane","South Mimms","Potters Bar","EN6 3QG",England,"01707 641 000",www.mhra.gov.uk,,,"This cotract was run as a further competition under the Crown Commercial Service framework agreement RM1054 Technology Products ",01/04/2016,31/03/2019,24/03/2016,NO,,Yes,No,No,Products,28000,,01/04/2016,28000,"[Insight Direct (UK) Ltd|The Atrium, 1 Harefield Road,   
Uxbridge  
MIDDLESEX  
UB8 1PH|||No|No]",,01/04/2016,31/03/2019,"Other ",
201591,Contract,"H M LAND REGISTRY",Awarded,2016-03-29T12:24:14Z,"ICT - Network Infrastructure","Brocade Switches, Juniper and Fortigate firewalls, Software subscriptions, Connectivity and Maintenance charges",,,"Any region","32428000 ",,corporateprocurement@landregistry.gov.uk,"Trafalgar House",,Croydon,"CR0 2AQ",England,,,,,"CCS Framework RM1054 ",01/01/2016,31/12/2021,01/01/2016,NO,,No,No,No,Products,1273755,,01/01/2016,1273755,"[Insight Direct UK Ltd|Uxbridge|||No|No]",,01/01/2016,31/12/2021,"Other ",
"SO16635 - Provision of Licence Renewal",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-03-22T16:38:39Z,"SO16635 - Provision of Licence Renewal","The Department for Education (DfE) have a TREND micro enterprise security software contract in place; however the contract is soon to expire on 16th March 2016. 
The DfE are seeking to appoint a supplier who can fully support the requirement of the renewal of their TREND micro enterprise security software for a 12 month period. 

Enterprise Security for Endpoints Light v10.x. Trend Micro Office Scan 10.6. Full Feature Government 1000 User License with Maintenance and Support - (12 months renewal)  x 6600. 

Virtual Desktop Infrastructure Add-on to Office Scan 10.6 and higher Multi-Language: Renew English: Renew Government 1000 User License with Maintenance and Support - (12 months renewal) x 3500. 

Intrusion Defence Firewall 1.0 Multi-Language Renew English: Renew Government 1000 User License with Maintenance and Support - (12 months renewal) x 2601. 

Suppliers are requested to submit their bid submissions via the Appendix E (Pricing Matrix) with individual prices for the licences illustrated in Table A.",,,"Any region","48000000 ",,spot.buying@crowncommercial.gov.uk,"Room 2Y92, Concept House","Cardiff Road",Newport,"NP10 8QQ",Wales,,,"Outcome Letter - Transparency.pdf Appendix C - Transparency.docx.pdf ",,,04/03/2016,03/03/2017,22/02/2016,NO,,Yes,Yes,No,Products,21825.53,,29/02/2016,21825.53,"[Insight Direct (UK) Ltd|Sheffield, S9 2BU|||No|No]",,04/03/2016,03/03/2017,"Other ",
PS/16/12,Contract,"D V L A",Awarded,2016-03-21T09:09:17Z,"Adobe Creative Cloud","Creative Services Software Upgrade x 20 licenses.",,,Wales,"48000000 ","Angelo Bellandi",Angelo.Bellandi@dvla.gsi.gov.uk,DVLA,,Swansea,"SA6 7JL",Wales,,,,,,21/03/2016,20/03/2017,08/03/2016,NO,,Yes,No,No,Products,11380.4,11380.4,10/03/2016,11380.4,"[Insight Direct (UK) Ltd|The Atrium,
1 Harefield Road,
Uxbridge,
UB8 1PH|||No|No]",,21/03/2016,20/03/2017,"Open ",
SO16568,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-03-04T13:27:05Z,"SO16568 PROVISION OF SOLARWINDS LICENCE RENEWAL CONTRACT","The renewal of Solarwinds Licences.",,,"Any region","48000000 ","Jill Ritchie",Spot.Buying@ccs.gsi.gov.uk,"Crown Commercial Services","Room 2Y92, Concept House, Cardiff Road,",Newport,"NP10 8QQ",England,,,"Redacted Outcome Letter.pdf Redacted Appendix C- Goods Only Call Off Contract.pdf ",,,30/03/2016,29/03/2017,23/02/2016,NO,,Yes,No,No,NotApplicable,15586,,24/02/2016,15586,"[Insight Direct UK Ltd|The Atrium
1 Harfield Road
Uxbridge
UB8 1PH|||No|No]",,30/03/2016,29/03/2017,"Open ",
CF1V3-20160302-00001261,Contract,"Leicestershire County Council",Awarded,2016-03-03T10:52:38Z,"Citrix XenApp Support and Maintenance","230 x Citrix XenApp 6.5 (Presentation Server) Enterprise",,,"East Midlands","72268000 ","Matt ",ross.skinner@leics.gov.uk,"County Hall","Leicester Road Glenfield",Leicester,"LE3 8RA",UK,"+44 1163057512",https://www.eastmidstenders.org,,,"Further Competition against Crown Commercial Service Framework RM1054 ? Technology Products ? Lot 2: Packaged Software,

Submission via EastMidsTenders web site
Further Competition against Crown Commercial Service Framework RM1054 ? Technology Products ? Lot 2: Packaged Software, ",01/04/2016,01/04/2017,14/01/2016,NO,,No,No,No,Services,5000,5000,12/02/2016,5668.9,"[Insight Direct (UK) Ltd |The Atrium, 1 Harefield Road, Uxbridge, Middlesex, UB8 1PH, UK|||No|No]",,01/04/2016,01/04/2017,"NotSpecified ",
SO16747,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-03-03T09:11:05Z,"SO16747 SUPPLY OF ARCSERVE LICENSES AND SUPPORT (RCA109128)","The request was for the renewal of ArcServe UDP licenses and support for three separate networks.",,,"Any region","48900000 ","Jill Ritchie",Spot.Buying@ccs.gsi.gov.uk,"Crown Commercial Services","Room 2Y92, Concept House, Cardiff Road,",Newport,"NP10 8QQ",England,,,"Redacted Outcome Letter.pdf ",,,26/03/2016,25/03/2017,28/02/2016,NO,,Yes,No,No,NotApplicable,26589,,02/03/2016,26589,"[Insight Direct (UK) Ltd|Technology Building, Insight Campus, Terry Street, Sheffield S9 2BU|||No|No]",,26/03/2016,25/03/2017,"Open ",
SC3050/15,Contract,"UNIVERSITY OF BIRMINGHAM",Awarded,2016-02-25T12:42:14Z,"Surfrace Pro AiO PCs","Surface Pro AiO PCs",,"B15 2TT","West Midlands","30213000 ",,procurement@bham.ac.uk,Edgbaston,,Birmingham,"B15 2TT",England,,,,,,09/07/2015,13/07/2015,07/07/2015,NO,,Yes,No,No,Services,28129.2,,07/07/2015,28129.2,"[Insight Direct (UK) Ltd|The Atrium
1 Harefield Road
UXBRIDGE
UB8 1PH
GB|||No|No]",,09/07/2015,13/07/2015," ",
CF1V3-20160210-00000964,Contract,"Cheshire West and Chester",Awarded,2016-02-11T09:14:53Z,"Supply and Delivery of Network Switches","Supply and Delivery of 11 Network Switches",,,"North West","72700000 ","Mrs Ann Hope",ann.hope@cheshirewestandchester.gov.uk,HQ,"58 Nicholas Street",Chester,"CH1 2NP",UK,"+44 1244972369",http://www.cheshirewestandchester.gov.uk,,,"Please upload to the chest
Chester ",10/02/2016,09/02/2017,28/01/2016,NO,,No,No,No,Products,30000,30000,04/02/2016,30000,"[Insight Direct (UK) Ltd|5th Floor Metro Building, 33 Trafford Road, Manchester, Lancashire, M5 3NN, UK|||No|No]",,10/02/2016,09/02/2017,"NotSpecified ",
SO-15687,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-02-03T15:33:05Z,"Provision of Solarwinds Support Renewal","Home Office Technology Southport requires a renewal for the support of its SolarWinds licences.",,,"North West","72261000 ",,spot.buying@crowncommercial.gov.uk,"Concept House","Cardiff Road",Newport,"NP10 8QQ",Wales,,,"Redacted Contract Schedule.pdf Redacted Outcome Letter.pdf ",,,18/03/2016,17/03/2017,08/01/2016,NO,,Yes,Yes,No,Services,14116.41,,19/01/2016,14116.41,"[Insight Direct (UK) Ltd|.|||No|No]",,18/03/2016,17/03/2017,"Other ",
CF1V3-20160119-00000655,Contract,"Leicestershire County Council",Awarded,2016-01-19T16:07:52Z,"Corporate Firewall Solution","Leicestershire County Council owns several Checkpoint Firewall licenses ? both for firewall modules and management modules. Checkpoint is an established part of the perimeter security arrangements. In order to maintain its layered perimeter security LCC is currently seeking a refresh of the hardware to run the Checkpoint firewall, and alongside that a renewal of the support and maintenance agreements. The Checkpoint firewalls are currently deployed as an inner firewall layer, with two pairs clustered with VRRP Failover to protect the LCC LAN/WAN, and another pair clustered with VRRP Failover to protect the LCC PSN Public Services Network zone. In addition, the firewalls are used to segment off several DMZs from the LAN/WAN and the Internet, used for a variety of purposes such as external email gateways, public-facing webservers, terminating links from trusted partners etc. ",,,"East Midlands","72720000 ","Manish Manchu",manish.manchu@leics.gov.uk,"County Hall","Leicester Road Glenfield",Leicester,"LE3 8RA",UK,"0116 3057065",https://www.eastmidstenders.org,,,"A further competition via the Crown Commercial Service Framework ? Technology Products RM1054 /Lot 1 ? Technology Hardware and Services
Submission via tendering portal  ",01/04/2016,01/04/2019,15/12/2015,NO,,No,No,No,Services,180000,180000,08/01/2016,180000,"[Insight Direct (UK) Ltd |5th floor Metro Building, , 33 Trafford Road, , Manchester , Manchester , M5 3NN, UK|||No|No]",,01/04/2016,01/04/2019,"NotSpecified ",
SO-14752,Contract,"CROWN COMMERCIAL SERVICE",Awarded,2016-01-19T09:04:34Z,"SO-14752 Renewal & Purchase of vSphere Licenses","Her Majesty’s Passport Office (HMPO) were inviting Bids from Suppliers for the renewal of their existing vSphere Licenses, and the purchase of new Licenses. The Licenses are used to manage virtual servers and networks.",,,"North West","48000000 ","Crown Commercial Service",Spot.Buying@crowncommercial.gov.uk,"Concept House","Cardiff Road",Newport,"NP10 8QQ",Wales,,,"Outcome Letter - Redacted.pdf Goods Only Call Off Contract - Redacted.pdf ",,,08/12/2015,31/10/2017,25/11/2015,NO,,Yes,Yes,No,Products,61478.37,,08/12/2015,61478.37,"[Insight Direct (UK) Ltd|N/A|||No|No]",,08/12/2015,31/10/2017,"Restricted ",
HCON00234,Contract,"HEALTH AND SOCIAL CARE INFORMATION CENTRE",Awarded,2015-12-30T11:27:50Z,"SOLARWINDS NETWORK MONITORING SOLUTION","Provision of Solarwinds licensing & support",,,"Any region","72260000 ",,enquiries@hscic.gov.uk,"1 Trevelyan Square","Boar Lane",Leeds,"LS1 6AE",England,,,,,,25/09/2015,31/10/2016,28/08/2015,NO,,Yes,No,No,Products,51964.21,,22/09/2015,51964.21,"[Insight Direct (UK) Ltd|The Atrium 
1 Harefield Road 
Uxbridge 
UB8 1PH|||No|No]",,25/09/2015,31/10/2016,"Other ",
HCON00373,Contract,"HEALTH AND SOCIAL CARE INFORMATION CENTRE",Awarded,2015-12-30T10:34:13Z,"Cisco CUWL Licensing","Provision of Cisco CUWL Licensing",,,"Any region","72268000 ",,enquiries@hscic.gov.uk,"1 Trevelyan Square","Boar Lane",Leeds,"LS1 6AE",England,,,,,,07/12/2015,07/12/2016,26/10/2015,NO,,Yes,No,No,Products,82775,,04/11/2015,82775,"[Insight Direct (UK) Ltd|The Atrium
1 Harefield Road
Uxbridge
UB8 1PH|||No|No]",,07/12/2015,07/12/2016,"Other ",
"RM5351 SO-8939 Provision of Microsoft Licenses",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-11-27T10:57:39Z,"RM5351 SO-8939 Provision of Microsoft Licenses","PLEASE NOTE THIS IS FOR TRANSPARENCY PURPOSES ONLY - Provision of Various Microsoft licences.",,,"Any region","48000000 ",,spot.buying@ccs.gsi.gov.uk,"Concept House",,Newport,"NP10 8QQ",Wales,,,"Outcome Letter Insight Transparency.pdf Contract Schedule Transparency.pdf ",,,24/03/2015,23/03/2016,11/03/2015,NO,,Yes,No,No,Products,1982952.47,,24/03/2015,1982952.47,"[Insight Direct (UK) Ltd|UB8 1PH|||No|No]",,24/03/2015,23/03/2016,"NotApplicable ",
ITC11508,Contract,"TRANSPORT FOR LONDON",Awarded,2015-10-29T14:15:07Z,"Assai Licence Support and Maintenance","Software Application and Support & Maintenance",,,London,"48517000 ",,CommercialCoE@TfL.gov.uk,"50 Victoria Street,",,London,"SW1H 0TL",England,,,"Redacted Contract_ ITC11508.pdf ",,,10/12/2013,10/12/2017,10/12/2013,NO,,No,No,No,Services,308108.48,308108.48,10/12/2013,308108.48,"[Insight Direct (UK) LTD|The Atrium, 1 Harefield Road, Uxbridge, UB8 1PH|||No|No]",,10/12/2013,10/12/2017,"Other ",
T00261.,Contract,"CHESTERFIELD ROYAL HOSPITALS NHS FOUNDATION TRUST",Awarded,2015-10-28T15:20:47Z,"Novell Licenses under the Technical Products Crown Commercial Services framework Agreement [RM1054, Lot 2, Packaged Software]","The contract is for the procurement of Novell Products and Services at the Trust.  Any resulting contract will be raised through the framework’s order form.  As such please ensure that the order form included with this RFX is completed as far as possible and returned as part of your submission.",,,"Any region","48218000 ","Chesterfield Royal Hospital Foundation Trust",crhft.procurement@gmail.com,Calow,,Chesterfield,"S44 5BL",England,,,,,,01/11/2015,31/10/2016,23/10/2015,NO,,No,No,No,Products,1,,27/10/2015,1,"[Insight Direct [UK] Ltd|The Atrium
1 Harefield Road
Uxbridge
UB8 1PH|||No|No]",,01/11/2015,31/10/2016,"Restricted ",
"RM5879 SO10434 PROVISION OF LICENCES SUPPORT",Contract,"CROWN COMMERCIAL SERVICE",Awarded,2015-10-27T12:05:42Z,"RM5879 SO10434 PROVISION OF LICENCES SUPPORT","Suppliers are asked to provide quotes for 1E Premier Support services (off-the-shelf package).
This support will cover the following licences: 
**4,200 x Nomad 2012 Licences

In line with 1E’s off-the shelf support package, this service should include the following:
*Online Support Portal
*Information Services
*To include product help, product FAQs and access to the dedicated 1E website area
*New releases and product updates
*Service hours operating 09:00 – 17:00 Monday to Friday, excluding public holidays
*The services listed under 5.3 will form part of the SLA for this contract.
Suppliers are requested to provide prices for a three (3) year contract, commencing 30th September 2015 and ending 29th September 2018.
Suppliers are asked to present their pricing as annual figures in order to meet the budgetary planning requirements of the customer. 

The customer requests the ability to add additional quantities of licences to this support contract during its term, if necessary, via the appropriate contract variation route and subject to approved pricing.",,,"North West","48600000 ",,Spot.Buying@crowncommercial.gov.uk,"Concept House","Cardiff Road",Newport,"NP10 8QQ",England,,,"Redacted Outcome Letter SO10434.pdf Redacted RM5879 SO10434 Contract.pdf ",,,30/09/2015,29/09/2018,20/08/2015,NO,,Yes,No,No,Services,25381.44,,09/09/2015,25381.44,"[Insight Direct (UK) Ltd|The Atrium,

1, Harefield Road,

Uxbridge.

UB8 1PH|||No|No]",,30/09/2015,29/09/2018,"Other ",
